Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
32.0,6,79.5,78.8923519088722,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2698,66,716,269.8,249.78070381836943,269.8,0.0146023988723754,10,62390.4,BENIGN
30.8,6,62.0,227.62965375013567,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6265,66,1474,626.5,718.0091689293854,626.5,0.0044615983963012,10,515537.1666666667,BENIGN
20.0,6,64.0,26309.772926859867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.800868988037109e-05,100,0.0,ATTACK
0.0,1,64.0,89354.58031529612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.1200904846191406e-05,100,0.0,ATTACK
20.32,6,65.92,8133.382458453722,0.0,0.03,0.0,0.01,0.03,0.0,0.0,3,3,0,0,0.95,0.02,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6210,60,217,62.1,16.136100438883535,62.1,0.0001229500770568,100,260.37373737373736,ATTACK
15.2,17,82.7,88.46036550000527,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,878,60,230,87.8,58.17559625822497,87.8,0.012136697769165,10,3384.4,BENIGN
32.0,6,59.1,2202.081167637948,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932,66,2962,2093.2,1398.9009018988204,2093.2,0.0004542112350463,10,1956923.7333333327,BENIGN
20.24,6,67.48,5452.884202862751,0.0,0.98,0.0,0.0,0.02,0.0,0.0,2,98,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6012,60,66,60.12,0.8442317648177372,60.12,0.000183401107788,100,0.7127272727272712,ATTACK
16.0,17,87.4,184.1214042080588,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2,1,0,0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,924,60,230,92.4,56.40173362189815,92.4,0.0056643009185791,10,3181.155555555556,BENIGN
19.8,6,63.36,5555.516702429203,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001815104484558,100,0.0,ATTACK
0.08,1,64.0,9782.861407846249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,6019,60,79,60.19,1.8999999999999997,60.19,0.0001022410392761,100,3.6099999999999977,ATTACK
20.0,6,64.0,26659.27667959067,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.751039505004883e-05,100,0.0,ATTACK
8.0,17,64.0,137158.4041857423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.300376892089844e-06,100,0.0,ATTACK
16.8,17,88.0,136.17693276710693,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1881,60,773,188.1,225.1347497734536,188.1,0.0081516981124877,10,50685.65555555555,BENIGN
20.12,6,64.0,28320.75624577988,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6080,60,140,60.8,8.000000000000002,60.8,3.5309791564941405e-05,100,64.00000000000003,ATTACK
20.0,6,64.0,14306.241899174567,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.990909576416016e-05,100,0.0,ATTACK
29.6,6,112.0,226.8969733034,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10820,66,2962,1082.0,1189.853398999688,1082.0,0.0044716835021972,10,1415751.111111111,BENIGN
8.0,17,64.0,12769.603604700724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.832050323486328e-05,100,0.0,ATTACK
20.0,6,64.0,4458.5156366264855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0002253913879394,100,0.0,ATTACK
32.0,6,148.0,1020.6112517033288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900,66,1514,790.0,763.1630086539689,790.0,0.001002287864685,10,582417.7777777778,BENIGN
20.8,6,119.5,33.552875146593195,0.1,0.0,0.0,0.1,0.6,0.0,0.0,6,0,1,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.1,0.0,0.1,0.9,0.9,902,60,214,90.2,52.14893202272805,90.2,0.030348801612854,10,2719.5111111111114,BENIGN
7.92,17,63.36,9828.941016567853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001058006286621,100,0.0,ATTACK
26.4,6,107.3,353.34439736148204,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,5082,60,1514,508.2,694.6522391336065,508.2,0.0028614044189453,10,482541.7333333333,BENIGN
22.0,6,77.8,89.21545438302434,0.2,0.1,0.0,0.1,0.5,0.0,0.0,5,1,2,0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1207,60,441,120.7,122.1838778235492,120.7,0.0113414049148559,10,14928.9,BENIGN
20.0,6,64.0,48332.6112007375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0689964294433597e-05,100,0.0,ATTACK
29.6,6,151.5,2427.118800995313,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9997,66,2962,999.7,1039.3564301474682,999.7,0.000771689414978,10,1080261.7888888891,BENIGN
22.0,6,66.5,102.2716610503421,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1355,60,791,135.5,230.3385189961361,135.5,0.0099700927734375,10,53055.833333333336,BENIGN
30.8,6,200.0,270.7522286702859,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1284,60,606,128.4,170.2280822896152,128.4,0.0047053098678588,10,28977.60000000001,BENIGN
24.8,6,80.8,1028.923560003925,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,11048,66,2962,1104.8,948.7096265747256,1104.8,0.0010885953903198,10,900049.9555555555,BENIGN
20.0,6,64.0,23287.457664760423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.2951107025146486e-05,100,0.0,ATTACK
0.6,1,65.69,3202.467721862092,0.01,0.0,0.0,0.01,0.02,0.0,0.0,2,0,1,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.96,0.0,0.99,0.99,90467,60,1514,904.67,590.53754069466,904.67,0.0003142189979553,100,348734.5869696973,ATTACK
20.0,6,64.0,32216.79084415085,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.450155258178711e-05,100,0.0,ATTACK
20.0,6,64.0,30786.14210217264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.248214721679688e-05,100,0.0,ATTACK
32.0,6,80.7,838.9279142331386,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17163,66,2962,1716.3,1057.0899310003017,1716.3,0.0013041019439697,10,1117439.122222222,BENIGN
0.0,1,64.0,15753.254460093896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.36601448059082e-05,100,0.0,ATTACK
0.0,1,64.0,17509.827168740085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.712032318115235e-05,100,0.0,ATTACK
19.88,6,65.91,11960.147138498389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6154,60,214,61.54,15.39999999999996,61.54,8.361101150512695e-05,100,237.1599999999988,ATTACK
28.4,6,149.9,86.89760334139955,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,866,60,230,86.6,52.69661595713081,86.6,0.0116027116775512,10,2776.9333333333334,BENIGN
20.0,6,64.0,16010.01603175815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.246089935302735e-05,100,0.0,ATTACK
27.2,6,126.5,40.55920063358279,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,3352,66,2263,335.2,683.4211000547174,335.2,0.0251402139663696,10,467064.4000000001,BENIGN
20.0,6,64.0,42107.25830739886,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8989315032958985e-05,100,0.0,ATTACK
19.88,6,64.64,101927.19319562576,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6061,60,121,60.61,6.100000000000002,60.61,9.810924530029297e-06,100,37.21000000000003,ATTACK
32.0,6,233.2,9727.05009276438,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,702,66,108,70.2,13.281566172707194,70.2,0.000114107131958,10,176.4,BENIGN
29.6,6,213.9,990.8819012969832,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1986,66,1392,198.6,419.3180177383271,198.6,0.001371693611145,10,175827.60000000003,BENIGN
28.0,6,94.6,58.386646379914446,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7,1,0,0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2313,66,752,231.3,234.11585451082408,231.3,0.0174805879592895,10,54810.233333333344,BENIGN
19.88,6,64.64,2458.517142137008,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6056,60,85,60.56,3.5599341725839926,60.56,0.0004067492485046,100,12.673131313131275,ATTACK
0.4,1,65.91,26524.403971415923,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999992,60.14,3.771066665649414e-05,100,1.959999999999998,ATTACK
0.0,1,64.0,58751.98207031797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.7139911651611328e-05,100,0.0,ATTACK
20.0,6,64.0,41000.03910068426,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.440214157104492e-05,100,0.0,ATTACK
10.4,17,83.1,189.80039369187955,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,850,60,214,85.0,54.4487526640112,85.0,0.0081756830215454,10,2964.6666666666665,BENIGN
20.0,6,64.0,6533.794435617036,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001530599594116,100,0.0,ATTACK
8.24,17,64.0,33546.380868591536,0.01,0.0,0.0,0.01,0.01,0.0,0.0,1,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6146,60,206,61.46,14.600000000000003,61.46,2.9828548431396484e-05,100,213.1600000000001,ATTACK
20.0,6,64.0,138517.30515191547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.219314575195313e-06,100,0.0,ATTACK
20.0,6,63.21,4099.362758512842,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6014,60,74,60.14,1.3999999999999997,60.14,0.0002439403533935,100,1.9599999999999984,ATTACK
29.6,6,77.5,69.83581281895454,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6125,66,1494,612.5,670.8355072428544,612.5,0.0144406795501708,10,450020.27777777775,BENIGN
26.4,6,211.7,69.82221097630811,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,864,60,230,86.4,52.58474641524437,86.4,0.0168856859207153,10,2765.155555555555,BENIGN
29.6,6,215.2,4514.858988159311,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,690,66,96,69.0,9.486832980505138,69.0,0.0002492904663085,10,90.0,BENIGN
20.0,6,64.0,34926.33857939878,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8750896453857423e-05,100,0.0,ATTACK
20.0,6,64.0,19124.12912639066,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.229949951171875e-05,100,0.0,ATTACK
8.0,17,64.0,18082.79370553999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.5310726165771487e-05,100,0.0,ATTACK
32.0,6,69.5,119.72471590990185,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13819,66,4410,1381.9,1427.4105887546473,1381.9,0.0095841884613037,10,2037500.9888888889,BENIGN
32.0,6,214.8,425.85657572773147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0023483037948608,10,0.0,BENIGN
19.8,6,69.09,19912.191416635014,0.0,0.0,0.03,0.96,0.99,0.0,0.0,99,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.023002624511719e-05,100,0.0,ATTACK
22.8,6,81.7,162.41128819912333,0.1,0.2,0.0,0.2,0.5,0.0,0.0,5,2,1,0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1001,60,230,100.1,57.566290290219136,100.1,0.0062859058380126,10,3313.8777777777777,BENIGN
19.88,6,64.0,24283.835108846688,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6238,60,298,62.38,23.800000000000026,62.38,4.117965698242188e-05,100,566.4400000000011,ATTACK
28.0,6,85.8,81.42461392116324,0.0,0.1,0.0,0.4,0.9,0.0,0.0,9,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1369,66,317,136.9,86.28177353557612,136.9,0.0148390054702758,10,7444.544444444444,BENIGN
20.12,6,64.0,28027.423989308387,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.599999999999999,60.06,3.567934036254883e-05,100,0.3599999999999987,ATTACK
32.0,6,63.6,94.99907136871192,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11865,66,1514,1186.5,585.782145701132,1186.5,0.0106178998947143,10,343140.72222222225,BENIGN
21.6,6,110.9,154.14964736321772,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,4120,60,1514,412.0,475.0333321638248,412.0,0.0066107988357543,10,225656.66666666663,BENIGN
20.0,6,64.0,18657.10600062275,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.3598880767822266e-05,100,0.0,ATTACK
0.0,1,64.0,19615.133517280083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.363941192626953e-05,100,0.0,ATTACK
24.4,6,66.7,36.21351821552993,0.1,0.2,0.0,0.2,0.6,0.0,0.0,6,2,1,0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,985,66,262,98.5,60.24994236972809,98.5,0.0279659986495971,10,3630.055555555556,BENIGN
20.0,6,64.0,30340.74074074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.2958984375e-05,100,0.0,ATTACK
20.0,6,64.0,98411.63772876584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0421276092529295e-05,100,0.0,ATTACK
19.6,6,62.72,16708.377484762776,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0,98,0,0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.98,0.98,6000,60,60,60.0,0.0,60.0,5.9859752655029295e-05,100,0.0,ATTACK
0.0,47,63.36,7213.897010766744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.99,0.99,58666,60,592,586.66,53.19835571241878,586.66,0.0001386308670043,100,2830.06505050504,ATTACK
20.0,6,64.0,162067.38794435858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.1798095703125e-06,100,0.0,ATTACK
20.0,6,64.0,54379.67068585505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.8389225006103515e-05,100,0.0,ATTACK
29.6,6,99.9,628.021441619501,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15304,66,2962,1530.4,939.034870965338,1530.4,0.0042451858520507,10,881786.4888888889,BENIGN
19.8,6,63.36,12323.140204489364,0.0,0.87,0.12,0.0,0.0,0.0,0.0,0,87,0,12,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,8.114814758300782e-05,100,0.0,ATTACK
0.0,1,64.0,18490.957986157035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.408048629760743e-05,100,0.0,ATTACK
32.0,6,97.6,456.6024015066569,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,2962,1369.2,821.9517152620476,1369.2,0.0024408102035522,10,675604.6222222223,BENIGN
7.92,17,65.91,29187.919276270008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.0000000000000018,60.1,3.42702865600586e-05,100,1.0000000000000038,ATTACK
20.0,6,64.0,29878.21627012395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.346920013427734e-05,100,0.0,ATTACK
20.0,6,64.0,22351.73994138023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.473924636840821e-05,100,0.0,ATTACK
15.2,17,100.1,87.38825156991595,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,702,60,156,70.2,30.205959676858477,70.2,0.0121263980865478,10,912.4,BENIGN
